Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
101.1892536,-1.451845169,-10.29452133,-0.3696911037
101.1992536,-1.121635556,-10.78205872,-0.4241278172
101.2092536,-0.456430912,-11.48016453,-0.3834498227
101.2192536,0.1896311939,-12.40499115,-0.1375873089
101.2292536,0.5108676553,-13.15334606,0.1316052526
101.2392536,0.769890666,-13.91007614,0.2524427772
101.2492536,0.8075776696,-14.08535004,0.01196411345
101.2592536,0.6059823632,-13.65284824,-0.3451646566
101.2692536,0.366700083,-13.22213936,-0.3481557071
101.2792536,0.3092723191,-12.57607746,-0.3056831062
101.2892536,0.4660021961,-11.83370399,-0.4390829504
101.2992536,0.7136593461,-11.08893871,-0.8691928387
101.3092536,1.358525038,-10.46022415,-1.006780148
101.3192536,1.539781332,-10.01396275,-1.21854496
101.3292536,1.384846091,-9.46720314,-2.144567251
101.3392536,0.9631111026,-8.932407379,-2.799004316
101.3492536,0.05862415582,-8.577671051,-2.972483873
101.3592536,-0.3864408433,-8.38923645,-3.274577856
101.3692536,-0.3864408433,-7.76949501,-2.959323406
101.3792536,-0.6329016089,-8.445467949,-2.059622049
101.3892536,-0.5581258535,-9.192625999,-0.4456632137
101.3992536,0.5425725579,-9.471988678,0.02632104978
101.4092536,1.516451359,-10.58345413,1.799402595
101.4192536,2.166102648,-11.49811077,1.240678549
101.4292536,2.634497643,-11.70688438,1.025324464
101.4392536,3.241078377,-12.20459175,0.3014956415
101.4492536,2.93778801,-12.64905834,1.748555183
101.4592536,2.994617462,-11.96351528,1.575673699
101.4692536,3.047857761,-10.76231766,2.349751949
101.4792536,2.798406124,-9.833903313,2.244467735
101.4892536,2.373680115,-9.296713829,2.792423964
101.4992536,1.709073544,-8.84387207,2.965305567
101.5092536,0.8327022791,-8.586644173,2.345564365
101.5192536,0.0382851623,-8.870791435,1.746760488
101.5292536,-0.2638086975,-8.892925262,1.458425403
101.5392536,-0.4402793646,-9.069993973,1.394417405
101.5492536,-0.604187727,-9.237491608,0.6023930907
101.5592536,-0.314057976,-9.141180992,-0.2195414752
101.5692536,-0.2321037948,-9.228518486,-0.02333002165
101.5792536,-0.3756731451,-9.5252285,0.01256231871
101.5892536,-0.4953143001,-9.534799576,-0.05024927482
101.5992536,-0.08374879509,-9.455238342,0.3206382394
101.6092536,-0.2745763958,-9.603593826,0.2662015259
101.6192536,-0.4941178858,-9.552745819,0.5724828243
101.6292536,-0.4283152521,-9.46361351,0.06580262631
101.6392536,-0.4336991012,-9.437292099,-0.3463610709
101.6492536,-0.3619144261,-9.29432106,-0.2350948304
101.6592536,-0.304486692,-9.135796547,-0.2482553422
101.6692536,-0.2033899277,-8.937790871,0.2279163599
101.6792536,-0.5479564071,-8.516056061,0.09990034252
101.6892536,-0.6675975323,-8.43589592,0.2721835673
101.6992536,-0.7866404653,-8.55134964,0.337986201
101.7092536,-0.6813562512,-8.742775917,0.2799602449
101.7192536,-0.4378865361,-9.163313866,0.2111666054
101.7292536,-0.2273181528,-9.840482712,-0.0652044192
101.7392536,-0.05144568533,-10.43988514,-0.6239284873
101.7492536,0.4833501875,-10.75992489,-1.409372568
101.7592536,1.051047325,-11.03749275,-2.074577332
101.7692536,2.00638175,-11.18106174,-2.699103832
101.7792536,3.178266764,-11.12303638,-2.651247501
101.7892536,4.509274483,-10.63729286,-1.402792215
101.7992536,5.20917511,-10.20359421,-0.2763710022
101.8092536,5.372485161,-9.847063065,0.1812563092
101.8192536,5.008776188,-9.507282257,0.1435693651
101.8292536,4.506881237,-9.173483849,0.2877369225
101.8392536,4.071985722,-9.094520569,0.5736792088
101.8492536,3.265006542,-9.629914284,1.103689432
101.8592536,2.027917147,-10.98784161,1.506880045
101.8692536,0.4558327198,-13.00499153,1.67437768
101.8792536,-1.398006678,-14.70269871,2.025524378
101.8892536,-2.827120066,-15.04606915,2.357528448
101.8992536,-4.18145752,-14.0680027,1.898704767
101.9092536,-4.3986063,-12.36909866,1.118644595
101.9192536,-4.338785648,-10.56431198,0.2781656384
101.9292536,-4.216153622,-9.535996437,-0.3469592929
101.9392536,-3.849453449,-8.985049248,-1.146760225
101.9492536,-3.20518589,-8.954540253,-2.063211441
101.9592536,-2.441277266,-8.984451294,-2.596810818
101.9692536,-1.633699656,-8.924630165,-2.79421854
101.9792536,-1.197607756,-8.894122124,-2.289931297
101.9892536,-0.7381857634,-8.617751122,-2.018345833
101.9992536,-0.5850451589,-8.116454124,-1.808375716
102.0092536,-0.09690931439,-8.150551796,-1.634297848
102.0192536,0.5730810165,-8.401200294,-1.345962763
102.0292536,1.822134495,-9.153144836,-1.068395257
102.0392536,3.350549936,-10.44407272,0.4426721931
102.0492536,4.347160339,-11.85165024,1.399801254
102.0592536,4.585844517,-12.39362526,0.927816987
102.0692536,2.944368362,-12.56590843,2.907877684
102.0792536,0.9469595551,-11.98385429,3.77049017
102.0892536,0.03349951655,-10.68455124,4.000201225
102.0992536,0.08494520187,-9.199206352,3.732205153
102.1092536,-0.2745763958,-8.408378601,3.496512175
