"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.515957746E0,5.641677380E0,4.792225361E0,9.148359299E0
2.525957746E0,4.459024906E0,3.932005882E0,8.008178711E0
2.535957746E0,3.966701746E0,3.510869026E0,7.936394691E0
2.545957746E0,3.665804386E0,3.156133175E0,8.053044319E0
2.555957746E0,3.613760471E0,3.211766243E0,8.306683540E0
2.565957746E0,3.614956856E0,3.433102369E0,8.901898384E0
2.575957746E0,3.156731367E0,2.889333248E0,9.294321060E0
2.585957746E0,2.887538671E0,2.539981127E0,8.453244209E0
2.595957746E0,2.603390932E0,2.313859463E0,7.109674454E0
2.605957746E0,2.386242390E0,1.832902193E0,5.985645771E0
2.615957746E0,2.385644197E0,1.271785259E0,5.435894966E0
2.625957746E0,2.237887383E0,9.936196208E-1,5.467001438E0
2.635957746E0,2.601596355E0,1.569093466E0,6.056233883E0
2.645957746E0,2.020140409E0,2.503490686E0,7.381857872E0
2.655957746E0,1.491924882E0,3.158525944E0,8.887541771E0
2.665957746E0,1.229910851E0,3.430709362E0,9.721440315E0
2.675957746E0,1.489532143E-1,2.948555708E0,9.378668785E0
2.685957746E0,-3.152543902E-1,2.429911375E0,8.799007416E0
2.695957746E0,-1.028913736E0,1.825723648E0,8.127222061E0
2.705957746E0,-2.086541414E0,1.250249863E0,7.496713161E0
2.715957746E0,-3.324826956E0,7.627122402E-1,7.182655334E0
2.725957746E0,-4.051048756E0,2.919243574E-1,7.396812916E0
2.735957746E0,-3.665206194E0,3.409772217E-1,9.543772697E0
2.745957746E0,-3.476173162E0,2.877369225E-1,1.119661522E1
2.755957746E0,-3.414557934E0,6.819544733E-2,1.330229950E1
2.765957746E0,-3.425325632E0,-1.758724600E-1,1.559881115E1
2.775957746E0,-3.230310678E0,-4.133601189E-1,1.759502220E1
2.785957746E0,-4.240081787E0,-8.105686903E-1,1.976770592E1
2.795957746E0,-5.210969448E0,-1.055832982E0,1.979582214E1
2.805957746E0,-6.321238995E0,-1.061216831E0,1.902533340E1
2.815957746E0,-7.600800991E0,-5.473581553E-1,1.775474358E1
2.825957746E0,-8.550153732E0,2.709871531E-1,1.617129326E1
2.835957746E0,-7.567301750E0,2.452643156E0,1.263111210E1
2.845957746E0,-6.872784615E0,3.096910715E0,1.074616623E1
2.855957746E0,-6.053243160E0,3.436691523E0,9.334401131E0
2.865957746E0,-5.083551884E0,3.326621771E0,8.729017258E0
2.875957746E0,-4.232903481E0,2.776272535E0,8.044071198E0
2.885957746E0,-3.104089260E0,1.904088616E0,5.380261898E0
2.895957746E0,-2.571087837E0,2.172084808E0,3.928416491E0
2.905957746E0,-2.285145521E0,2.170888424E0,3.393620729E0
2.915957746E0,-1.835294962E0,1.860419631E0,3.349951744E0
2.925957746E0,-1.844866276E0,1.515254974E0,3.414557934E0
2.935957746E0,-3.660420418E0,1.920838356E0,4.128815651E0
2.945957746E0,-2.460419893E0,1.515254974E0,4.121038914E0
2.955957746E0,-1.440479279E0,8.650053740E-1,4.916054249E0
2.965957746E0,-7.692924738E-1,1.500898004E0,5.837290764E0
2.975957746E0,-1.196411327E-1,2.720639229E0,6.048457623E0
2.985957746E0,1.520638824E0,4.499104977E0,6.578467846E0
2.995957746E0,2.305484533E0,4.668396950E0,7.123433113E0
3.005957746E0,2.655434847E0,4.808377266E0,7.691130161E0
3.015957746E0,2.020738840E0,4.747958183E0,8.152346611E0
3.025957746E0,8.835497499E-1,4.514657974E0,8.563314438E0
3.035957746E0,4.731806815E-1,3.988237143E0,9.238089561E0
3.045957746E0,1.256231871E-2,2.858226538E0,1.075693417E1
3.055957746E0,-1.429711580E-1,2.286940336E0,1.178704453E1
3.065957746E0,-3.032902777E-1,1.541576028E0,1.305045509E1
3.075957746E0,-1.381855011E-1,9.218349457E-1,1.427318668E1
3.085957746E0,-1.369891018E-1,6.245267391E-1,1.504188156E1
3.095957746E0,-1.172483087E0,-1.794617064E-2,1.591526127E1
3.105957746E0,-1.163509965E0,1.555334777E-1,1.568674660E1
3.115957746E0,-5.868397355E-1,7.088736892E-1,1.457647705E1
3.125957746E0,-3.170489967E-1,1.052243710E0,1.322931862E1
3.135957746E0,-8.374879137E-3,1.496112347E0,1.198385429E1
3.145957746E0,1.043868899E0,2.583052158E0,9.772886276E0
3.155957746E0,1.395613790E0,2.973082066E0,8.694320679E0
3.165957746E0,1.714457393E0,3.199802160E0,7.671987534E0
3.175957746E0,2.014756680E0,3.327818155E0,7.118647575E0
3.185957746E0,2.172084808E0,3.387638569E0,6.823133945E0
3.195957746E0,2.036890268E0,3.326023579E0,5.979065418E0
3.205957746E0,1.567897081E0,3.001197815E0,5.822335720E0
3.215957746E0,1.391426325E0,2.678166628E0,6.116054535E0
3.225957746E0,1.402194023E0,2.392822742E0,6.622136593E0
3.235957746E0,1.274178028E0,2.241476536E0,7.042077065E0
3.245957746E0,6.107679605E-1,1.815554142E0,7.697710514E0
3.255957746E0,2.961117923E-1,1.410568953E0,8.124829292E0
3.265957746E0,1.250249892E-1,9.577272534E-1,8.575876236E0
3.275957746E0,3.547359705E-1,7.459624410E-1,8.786444664E0
3.285957746E0,5.030909777E-1,5.694918036E-1,8.704490662E0
3.295957746E0,5.976074338E-1,2.614158690E-1,8.248059273E0
3.305957746E0,6.263213158E-1,2.620140910E-1,8.204988480E0
3.315957746E0,1.872383654E-1,2.356930375E-1,8.490332603E0
3.325957746E0,-3.421736360E-1,1.196411327E-1,9.339784622E0
3.335957746E0,-7.651050687E-1,-9.930214286E-2,1.068694401E1
3.345957746E0,-9.116654396E-1,-1.124626622E-1,1.197966671E1
3.355957746E0,-9.690931439E-2,5.401797295E-1,1.327478218E1
3.365957746E0,4.959124923E-1,9.379864931E-1,1.330349541E1
3.375957746E0,8.584251404E-1,1.285543919E0,1.283809185E1
3.385957746E0,8.428717852E-1,1.539183140E0,1.213579845E1
3.395957746E0,5.880361795E-1,1.811366796E0,1.135573769E1
3.405957746E0,4.809573591E-1,2.200798512E0,1.038604641E1
3.415957746E0,4.277170599E-1,2.369492531E0,1.015214825E1
3.425957746E0,2.889333367E-1,2.495115757E0,9.951150894E0
3.435957746E0,1.262213886E-1,2.495713949E0,9.830911636E0
3.445957746E0,-1.274178028E-1,2.496910334E0,9.657432556E0
3.455957746E0,-3.146561682E-1,2.526222467E0,9.460622787E0
3.465957746E0,-1.854437590E-1,2.450250387E0,9.441479683E0
