"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.277052363E0,3.940080702E-1,-4.529565871E-1,9.825767279E-1
2.287052363E0,6.160575747E-1,-3.254384696E-1,9.999864101E-1
2.297052363E0,2.154827118E-1,-1.977676302E-1,5.997169614E-1
2.307052363E0,-5.329799056E-1,-6.148358583E-1,2.533563673E-1
2.317052363E0,-9.818131924E-1,-6.511823535E-1,3.723223805E-1
2.327052363E0,-8.462010622E-1,-5.855143666E-1,5.225952268E-1
2.337052363E0,-3.294090927E-1,-7.020368576E-1,2.487748712E-1
2.347052363E0,1.705841124E-1,-1.087645531E0,-1.899790913E-1
2.357052363E0,5.603161454E-1,-1.840384245E0,-5.083925724E-1
2.367052363E0,8.310821652E-1,-2.105499744E0,-3.491095006E-1
2.377052363E0,1.061225653E0,-2.249358654E0,1.857030392E-1
2.387052363E0,1.043663263E0,-2.310750484E0,3.685044646E-1
2.397052363E0,9.430232048E-1,-2.417957306E0,4.876231849E-1
2.407052363E0,7.958046794E-1,-2.653903961E0,5.209153295E-1
2.417052363E0,6.415612102E-1,-2.928029776E0,5.624541640E-1
2.427052363E0,5.948300362E-1,-3.359148026E0,6.322455406E-1
2.437052363E0,3.234531581E-1,-3.454137564E0,8.530732989E-1
2.447052363E0,2.408336252E-1,-2.975830078E0,8.753699064E-1
2.457052363E0,2.900082767E-1,-2.530509233E0,9.082038999E-1
2.467052363E0,2.944370508E-1,-2.140471935E0,8.943067193E-1
2.477052363E0,2.576324046E-1,-1.808313847E0,8.303185701E-1
2.487052363E0,2.895501256E-1,-1.264643788E0,5.743660331E-1
2.497052363E0,3.359758854E-1,-1.133154988E0,4.016439021E-1
2.507052363E0,3.278819323E-1,-1.081689596E0,1.699732542E-1
2.517052363E0,2.512183189E-1,-1.041983366E0,-8.491026610E-2
2.527052363E0,4.016438872E-2,-1.060767531E0,-2.127338201E-1
2.537052363E0,-1.091921568E0,-1.906052232E0,7.319692969E-1
2.547052363E0,-1.091768861E0,-2.136806726E0,1.005484223E0
2.557052363E0,-6.435465217E-1,-2.138792038E0,9.338602424E-1
2.567052363E0,-6.062837690E-2,-2.125047445E0,7.107416987E-1
2.577052363E0,4.327980280E-1,-2.133904934E0,4.240931869E-1
2.587052363E0,9.337075353E-1,-2.613739729E0,-1.389718428E-2
2.597052363E0,9.909761548E-1,-2.680629492E0,-2.138028387E-3
2.607052363E0,1.001360893E0,-2.614350557E0,2.069306076E-1
2.617052363E0,8.026769161E-1,-2.606867552E0,4.599815309E-1
2.627052363E0,3.833179474E-1,-2.429716587E0,6.155994534E-1
2.637052363E0,-4.239404798E-1,-1.699427128E0,6.159048676E-1
2.647052363E0,-6.255260110E-1,-1.234864116E0,4.454734921E-1
2.657052363E0,-4.714352489E-1,-5.204572082E-1,1.487456858E-1
2.667052363E0,4.780020565E-2,-2.924517393E-1,-1.159116775E-1
2.677052363E0,4.410447180E-1,-6.750060916E-1,-2.052507252E-1
2.687052363E0,9.005680680E-1,-7.121161819E-1,-3.356704414E-1
2.697052363E0,1.194546938E0,-4.346306324E-1,-4.787656367E-1
2.707052363E0,1.296561480E0,-3.295617998E-1,-4.344778955E-1
2.717052363E0,1.256397128E0,-2.147191316E-1,-1.252273750E-2
2.727052363E0,1.335809588E0,-2.583959997E-1,5.230533481E-1
2.737052363E0,1.776548862E0,-4.604396820E-1,8.898779750E-1
2.747052363E0,2.203390837E0,-1.097266674E0,9.662361145E-1
2.757052363E0,2.111303091E0,-1.437365890E0,8.828529716E-1
2.767052363E0,1.845729351E0,-1.741729498E0,8.498662710E-1
2.777052363E0,1.542129278E0,-2.059379339E0,6.948592067E-1
2.787052363E0,1.307251573E0,-2.141235352E0,6.227771044E-1
2.797052363E0,1.067028880E0,-1.846492887E0,7.176139355E-1
2.807052363E0,1.008080363E0,-1.717447639E0,7.648032904E-1
2.817052363E0,9.772316813E-1,-1.604895711E0,7.299839854E-1
2.827052363E0,9.717338681E-1,-1.441641927E0,6.918048859E-1
2.837052363E0,9.598219991E-1,-1.363145828E0,6.629415154E-1
2.847052363E0,8.718574047E-1,-1.400561333E0,6.042984724E-1
2.857052363E0,7.124215961E-1,-1.409876943E0,6.339253783E-1
2.867052363E0,5.697845817E-1,-1.394605398E0,7.049384713E-1
2.877052363E0,4.602869749E-1,-1.251510143E0,7.620543838E-1
2.887052363E0,3.665191531E-1,-8.712465763E-1,7.557930350E-1
2.897052363E0,7.971791178E-2,-1.559233516E-1,2.901609838E-1
2.907052363E0,-1.999056488E-1,-9.590584040E-2,-9.468411095E-3
2.917052363E0,-6.921103001E-1,1.076650023E-1,-1.453859210E-1
2.927052363E0,-1.068556070E0,6.948592514E-2,-1.901318133E-1
2.937052363E0,-1.370170712E0,-4.382958114E-1,-3.046690524E-1
2.947052363E0,-1.867262363E0,-1.243416190E0,-4.668537676E-1
2.957052363E0,-2.104888916E0,-1.525330544E0,-5.167919993E-1
2.967052363E0,-2.347402334E0,-1.702634096E0,-6.516404748E-1
2.977052363E0,-2.552958488E0,-1.777770638E0,-7.761042714E-1
2.987052363E0,-2.662761688E0,-1.854434133E0,-8.886561990E-1
2.997052363E0,-2.681545734E0,-1.932166815E0,-1.044121385E0
3.007052363E0,-2.631454706E0,-1.825418115E0,-1.401324868E0
3.017052363E0,-2.390773773E0,-1.947743893E0,-1.618487477E0
3.027052363E0,-2.019367695E0,-2.253634691E0,-1.866193295E0
3.037052363E0,-1.635591745E0,-2.675742388E0,-2.148565769E0
3.047052363E0,-1.204626322E0,-2.912147284E0,-2.433839798E0
3.057052363E0,-5.088507533E-1,-2.092977047E0,-2.611296177E0
3.067052363E0,-5.677992702E-1,-1.543809175E0,-2.731636763E0
3.077052363E0,-6.647741199E-1,-1.205847979E0,-2.852893353E0
3.087052363E0,-7.924449444E-1,-1.102000952E0,-2.817921400E0
3.097052363E0,-9.254608750E-1,-1.260978580E0,-2.476753235E0
3.107052363E0,-5.665774941E-1,-1.103375316E0,-1.242347240E0
3.117052363E0,-1.547016203E-1,-9.340129495E-1,-1.102917194E0
3.127052363E0,1.574505121E-1,-8.617781401E-1,-1.350928545E0
3.137052363E0,3.368921876E-1,-7.725918293E-1,-1.586417079E0
3.147052363E0,4.544837475E-1,-6.366742849E-1,-1.567480206E0
3.157052363E0,7.556403279E-1,-4.184426963E-1,-1.192103505E0
3.167052363E0,9.185886383E-1,-4.882340431E-1,-1.102459073E0
3.177052363E0,9.845620394E-1,-7.968736887E-1,-1.028544307E0
3.187052363E0,9.949467778E-1,-1.175457478E0,-8.107708693E-1
3.197052363E0,9.752463698E-1,-1.496161699E0,-5.097670555E-1
3.207052363E0,8.344419003E-1,-1.934152126E0,1.437060535E-1
3.217052363E0,7.396050692E-1,-1.890322447E0,4.407392740E-1
3.227052363E0,6.519459486E-1,-1.724778056E0,7.043276429E-1
3.237052363E0,5.328271985E-1,-1.597259879E0,9.188940525E-1
3.247052363E0,3.735440969E-1,-1.506851792E0,1.091768861E0
3.257052363E0,3.735440969E-1,-1.506851792E0,1.091768861E0
3.267052363E0,-3.329215571E-2,-1.676366925E0,1.224632144E0
3.277052363E0,-5.604688451E-2,-1.967749715E0,1.105818868E0
3.287052363E0,8.093964309E-3,-2.346028090E0,9.034696817E-1
3.297052363E0,1.475239545E-1,-2.654362202E0,6.293439269E-1
3.307052363E0,3.419318199E-1,-2.714990616E0,2.368630022E-1
3.317052363E0,1.643227488E-1,-1.683697343E0,-7.962628603E-1
3.327052363E0,-4.596760869E-2,-7.790058851E-1,-1.219439745E0
3.337052363E0,4.459316283E-2,-1.913535446E-1,-1.327562928E0
3.347052363E0,1.287398487E-1,8.689557761E-2,-1.375057697E0
3.357052363E0,1.617265791E-1,2.196060568E-1,-1.358564258E0
3.367052363E0,5.574145541E-2,-3.203988075E-1,-1.456455469E0
3.377052363E0,6.811147183E-2,-7.765624523E-1,-1.436907768E0
3.387052363E0,-7.971791178E-2,-1.289078355E0,-1.275944829E0
3.397052363E0,-5.955935922E-3,-2.302809238E0,-1.136209369E0
3.407052363E0,-3.159700334E-1,-2.689028740E0,-8.678867817E-1
3.417052363E0,-1.663386106E0,-2.320677042E0,5.195409060E-1
3.427052363E0,-1.493412852E0,-2.965292692E0,1.895362139E0
3.437052363E0,-8.813258410E-1,-3.563635111E0,2.469728231E0
3.447052363E0,-1.660026312E-1,-4.351346016E0,1.597412586E0
3.457052363E0,4.060726762E-1,-4.508032799E0,9.413433671E-1
3.467052363E0,1.576643229E0,-2.971248627E0,9.390525818E-1
3.477052363E0,2.210568666E0,-1.963779092E0,1.159422278E0
3.487052363E0,2.475531340E0,-1.396590710E0,8.946121335E-1
3.497052363E0,2.347402334E0,-1.162781954E0,4.749477208E-1
3.507052363E0,2.253023624E0,-9.520334601E-1,2.942843437E-1
3.517052363E0,2.439948559E0,-9.848675132E-1,3.999640048E-1
3.527052363E0,2.458427191E0,-1.098946571E0,4.592179358E-1
3.537052363E0,2.300823927E0,-1.167058110E0,4.871650338E-1
3.547052363E0,2.066557169E0,-1.178359032E0,5.192354321E-1
3.557052363E0,1.927432537E0,-1.147968531E0,4.867068827E-1
3.567052363E0,1.854281425E0,-7.461718917E-1,4.046982229E-1
3.577052363E0,1.796401978E0,-5.051855445E-1,4.024074674E-1
3.587052363E0,1.693776608E0,-3.239113092E-1,4.451680481E-1
3.597052363E0,1.567480206E0,-1.123992056E-1,5.196936131E-1
3.607052363E0,1.526399493E0,5.726861581E-2,5.755877495E-1
3.617052363E0,1.594358325E0,1.255328059E-1,5.514585972E-1
3.627052363E0,1.692707539E0,5.526803136E-1,2.020436823E-1
3.637052363E0,1.441489220E0,1.063210964E0,6.475171447E-2
3.647052363E0,9.008735418E-1,1.433089852E0,-5.558873713E-2
3.657052363E0,2.901609838E-1,1.571603537E0,-1.722639948E-1
3.667052363E0,-1.562287807E-1,1.636660695E0,-2.028072625E-1
