Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
108.4301226,3.515056372,-11.45623684,-1.435693622
108.4401226,1.880758643,-10.73061275,-0.5563312769
108.4501226,0.7328019142,-10.0839529,-0.7860422134
108.4601226,0.162113741,-8.979664803,-1.447059512
108.4701226,0.456430912,-5.986842155,-1.68574357
108.4801226,0.7633104324,-4.881358147,-0.9206385016
108.4901226,-0.1345962733,-3.949951887,0.04426721856
108.5001226,-0.2255235314,-2.582453728,0.2057827413
108.5101226,0.3104687333,-1.418345571,0.8620143533
108.5201226,2.373081923,0.9511470199,2.556132793
108.5301226,3.230310678,1.831107497,3.580260992
108.5401226,3.484548092,1.794018745,4.159922123
108.5501226,3.868596077,1.627119422,4.893322468
108.5601226,4.466801643,1.643869162,5.312066078
108.5701226,5.341378212,1.067198873,1.983649969
108.5801226,5.459224701,-0.02572284266,-2.21754837
108.5901226,4.29691124,-1.353141189,-2.862414122
108.6001226,1.93340075,-1.801795483,-1.049850941
108.6101226,0.3086741269,-1.324427366,-0.3062812984
108.6201226,-0.7238288522,-0.1531406492,-2.567498684
108.6301226,-0.9080761671,-1.391426325,-4.271188259
108.6401226,-1.517647743,-3.648456335,-6.189035892
108.6501226,-5.338985443,-7.969893932,-8.184649467
108.6601226,-8.983852386,-13.60020542,-7.593024254
108.6701226,-6.629314899,-24.49771881,1.832902193
108.6801226,-5.901299,-30.45345306,6.758527756
108.6901226,-5.682355404,-34.29931641,8.003992081
108.7001226,-2.751147747,-30.41337395,6.08135891
108.7101226,0.7878368497,-21.73101616,3.458825111
108.7201226,2.566900492,-13.61934853,3.010170937
108.7301226,2.094317913,-12.1794672,3.740580082
108.7401226,2.14696002,-11.99761295,3.808775425
108.7501226,2.686541557,-11.78465176,3.486342669
108.7601226,2.796611547,-11.2008028,3.528815269
108.7701226,2.303689957,-12.12682533,3.066402197
108.7801226,1.118644595,-12.85185051,3.291925669
108.7901226,-0.2787638307,-13.7916317,2.566900492
108.8001226,-1.39561379,-14.64227962,0.7136593461
108.8101226,-1.641476393,-14.5196476,-0.5126622319
108.8201226,-2.177468538,-13.98245907,-0.8033902049
108.8301226,-2.484348059,-12.63769245,-0.8243274093
108.8401226,-1.82632184,-11.91864967,-1.660020709
108.8501226,-0.5910272002,-11.22233772,-3.389433384
108.8601226,0.9254241586,-10.60439205,-5.567500114
108.8701226,2.030908108,-10.12044334,-7.796414375
108.8801226,1.478166223,-9.005986214,-9.257232666
108.8901226,1.469791293,-8.547760963,-8.282156944
108.9001226,1.986042738,-7.378268719,-5.49033165
108.9101226,2.431705952,-6.393023968,-4.543970108
108.9201226,2.200798512,-5.925825119,-5.001597404
108.9301226,3.547359467,-2.539981127,-5.209773064
108.9401226,3.5766716,-2.598605394,-5.013561726
108.9501226,2.97726965,-2.779263496,-6.075376511
108.9601226,2.727219582,-2.654836655,-6.812964439
108.9701226,3.182454109,-2.963510752,-6.382256031
108.9801226,4.704289436,-2.422134638,-2.517847538
108.9901226,5.586044312,-1.989033818,-1.257428288
109.0001226,6.366104603,-1.301695466,-0.8620143533
109.0101226,7.154539585,-0.732203722,-0.7501499057
109.0201226,8.21216774,-0.7142575383,-0.4827519655
109.0301226,7.972885132,-1.508076429,-0.6035895348
109.0401226,4.048057556,-5.030909538,-1.057627559
109.0501226,2.256431818,-7.187440872,-0.8434699774
109.0601226,1.783849239,-9.951150894,-1.298704505
109.0701226,2.501097918,-13.85863018,-2.312064886
109.0801226,3.519243956,-18.90030861,-1.10010016
109.0901226,-0.07896314561,-28.10190773,6.537191391
109.1001226,-4.048655987,-31.87479019,7.781459332
109.1101226,-7.526025295,-34.04986572,6.188437462
109.1201226,-6.992425919,-30.24587631,3.346362352
109.1301226,-4.286741734,-24.32902336,1.866999865
109.1401226,-3.012563705,-18.74836349,-1.028315544
109.1501226,-1.891526341,-18.46900177,-2.616551638
109.1601226,-0.8715856671,-19.14437485,-1.668993831
109.1701226,-0.8207381964,-19.49731636,-0.2967100143
