Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
94.30756234,-0.4073780477,-0.9828519225,9.696315765
94.31756234,-0.4265206456,-1.011565804,9.677172661
94.32756234,-0.4504488707,-1.030708313,9.701101303
94.33756234,-0.4552344978,-1.064207911,9.69093132
94.34756234,-0.4695914388,-1.068993568,9.681360245
94.35756234,-0.4504488707,-1.054636598,9.686145782
94.36756234,-0.4552344978,-1.073779106,9.714859962
94.37756234,-0.4743770957,-1.116850019,9.680762291
94.38756234,-0.4743770957,-1.140778184,9.685547829
94.39756234,-0.4313062727,-1.116850019,9.710074425
94.40756234,-0.4121637046,-1.135992527,9.705288887
94.41756234,-0.4025924206,-1.13120687,9.729216576
94.42756234,-0.3786641955,-1.107876897,9.762716293
94.43756234,-0.3643072546,-1.117448211,9.767501831
94.44756234,-0.3260220885,-1.122233868,9.767501831
94.45756234,-0.3451646566,-1.127019525,9.805787086
94.46756234,-0.3738785386,-1.10309124,9.753145218
94.47756234,-0.3834498227,-1.040279627,9.744172096
94.48756234,-0.3786641955,-1.025922656,9.734601021
94.49756234,-0.4791627228,-1.064806104,9.74835968
94.50756234,-0.4983053207,-1.021137118,9.686145782
94.51756234,-0.5126622319,-1.001994491,9.671789169
94.52756234,-0.5030909777,-1.049850941,9.657432556
94.53756234,-0.5174478889,-1.030708313,9.700503349
94.54756234,-0.5222335458,-1.040279627,9.695717812
94.55756234,-0.5270192027,-0.9972088337,9.710074425
94.56756234,-0.5174478889,-0.9924231768,9.68674469
94.57756234,-0.5078766346,-1.03549397,9.710074425
94.58756234,-0.5030909777,-1.030708313,9.700503349
94.59756234,-0.4791627228,-1.049850941,9.714859962
94.60756234,-0.4791627228,-1.102493048,9.695717812
94.61756234,-0.4791627228,-1.10309124,9.734002113
94.62756234,-0.4743770957,-1.064207911,9.724431038
94.63756234,-0.4887340367,-1.064806104,9.762716293
94.64756234,-0.4935196638,-1.060020447,9.74835968
94.65756234,-0.4791627228,-1.074377418,9.734002113
94.66756234,-0.4887340367,-1.073779106,9.729216576
94.67756234,-0.4887340367,-1.045065284,9.7196455
94.68756234,-0.4695914388,-1.068993568,9.700503349
94.69756234,-0.4360919297,-1.059422255,9.686145782
94.70756234,-0.4313062727,-1.088136077,9.676574707
94.71756234,-0.4169493318,-1.097707391,9.729216576
94.72756234,-0.3786641955,-1.088734269,9.743574142
94.73756234,-0.3882354796,-1.054636598,9.739386559
94.74756234,-0.4121637046,-1.03549397,9.739386559
94.75756234,-0.4121637046,-1.016351461,9.734601021
94.76756234,-0.4265206456,-1.030708313,9.691530228
94.77756234,-0.4121637046,-1.040279627,9.710672379
94.78756234,-0.4169493318,-1.073779106,9.695717812
94.79756234,-0.4031906128,-1.021137118,9.672387123
94.80756234,-0.3888336718,-0.9828519225,9.696315765
94.81756234,-0.4073780477,-1.025922656,9.715457916
94.82756234,-0.4169493318,-1.03549397,9.710672379
94.83756234,-0.4169493318,-1.045663476,9.744172096
94.84756234,-0.4121637046,-1.064207911,9.729216576
94.85756234,-0.3930211067,-1.074377418,9.753743172
94.86756234,-0.4121637046,-1.045065284,9.710672379
94.87756234,-0.4025924206,-1.054636598,9.725028992
94.88756234,-0.4313062727,-1.08335042,9.700503349
94.89756234,-0.4265206456,-1.107278705,9.7196455
94.90756234,-0.4743770957,-1.088136077,9.734002113
94.91756234,-0.4839483798,-1.083948612,9.738788605
94.92756234,-0.4791627228,-1.079162955,9.777072906
94.93756234,-0.5030909777,-1.107876897,9.73340416
94.94756234,-0.4983053207,-1.140778184,9.709476471
94.95756234,-0.4839483798,-1.121635556,9.699904442
94.96756234,-0.4648058116,-1.107278705,9.729216576
94.97756234,-0.4600201547,-1.092921734,9.714859962
94.98756234,-0.4360919297,-1.097707391,9.695717812
94.99756234,-0.4414757788,-1.068993568,9.647860527
95.00756234,-0.4265206456,-1.059422255,9.710074425
95.01756234,-0.4791627228,-1.116850019,9.647262573
95.02756234,-0.4223332107,-1.063609719,9.609575272
95.03756234,-0.4073780477,-1.135992527,9.695717812
95.04756234,-0.4265206456,-1.097707391,9.729216576
95.05756234,-0.4025924206,-1.03549397,9.739386559
95.06756234,-0.4121637046,-0.9834501147,9.758528709
95.07756234,-0.3930211067,-1.040877819,9.763314247
95.08756234,-0.4121637046,-1.10309124,9.767501831
95.09756234,-0.3032902777,-1.210170031,9.312267303
95.10756234,-0.4552344978,-1.068993568,9.657432556
95.11756234,-0.2919243574,-1.015154958,10.25683403
95.12756234,-0.2685943544,-1.104885817,10.07438183
95.13756234,-0.3690928817,-1.10309124,9.824930191
95.14756234,-0.4743770957,-1.159920812,9.671191216
95.15756234,-0.4031906128,-1.197009563,9.494122505
95.16756234,-0.3026920557,-1.116251707,9.624530792
95.20574651,-2.34676075,-9.310472488,0.3655036688
95.21574651,-2.418545485,-9.367302895,0.2835494876
95.22574651,-2.403590441,-9.49232769,0.3882354796
95.23574651,-2.351546526,-9.472586632,0.2925225794
95.24574651,-2.408974171,-9.457631111,0.2350948304
95.25574651,-2.499901533,-9.500701904,0.1722832322
